Asset Class - Type,Bonds,Bonds,Equity,Equity,Equity,Equity,RiskyFI,RiskyFI
Asset Class - Name,US Government Bond USD Unhedged,US Inflation Linked Bond - USD Unhedged,Asia Pacific ex Japan Equity USD Hedged,Global Equity USD Hedged,Japan Equity - USD Unhedged,US Equity USD Unhedged,US High Yield Bond BB-B - USD Unhedged,USD Corporate Bond - USD Unhedged
Asset Data - Date,,,,,,,,
2010-07-31,0.0068186134259797,0.0013861128245586,,0.0587746685309312,0.035625559453802,0.0698894622747522,0.0340724691752034,0.0195913497377917
2010-08-31,0.0200802276457226,0.0177816678327074,,-0.0332709343523786,-0.0228210212424402,-0.0444192611088337,0.005377162058188,0.019833572864555
2010-09-30,0.0002109183218075,0.0058369531811106,,0.0710364299563856,0.0463715501395585,0.0909167311824852,0.0280477681119316,0.0069912167099564
2010-10-31,-0.0015792664166123,0.0269243181196155,,0.0285514205379565,0.0203982135447644,0.0393805107324083,0.0221179201837062,0.0011800656959591
2010-11-30,-0.0069858357862386,-0.0173108065050572,,-0.0026439271477172,0.0210328458551256,0.0011147017495359,-0.0117680944739333,-0.0081126144701114
2010-12-31,-0.0179902813779849,-0.0156452206380902,,0.0573098873952088,0.0762459726999252,0.0668770442567955,0.0139151434400633,-0.0091751745571357
2011-01-31,-0.0002481829508257,0.0014479266603146,,0.0195905553307061,0.0012723614138535,0.0239762808350747,0.019173593087815,0.0019921966267332
2011-02-28,-0.0007432232563709,0.0087653381097979,,0.0295526488477325,0.0456256009264358,0.0335265470907614,0.0124546198137648,0.0079233813092195
2011-03-31,-0.0006101127368104,0.0102295023243318,,-0.0126075651388428,-0.09120704227482,0.0011903734823135,0.004365786876373,-0.0013332526956903
2011-04-30,0.0115365723414511,0.025704442429737,,0.0234138839878295,0.0036524437876707,0.0305996418153161,0.0141776525643006,0.0171961251755757
2011-05-31,0.0156167686024889,0.002774654670793,,-0.0119168197262017,-0.0162638785061059,-0.0108397009740745,0.0058918447959928,0.014440348234224
2011-06-30,-0.0033845804223617,0.0083267877325321,,-0.0158324538775255,0.0146846444492707,-0.0169558542053633,-0.0086888970888116,-0.0087605309776653
2011-07-31,0.018228367390382,0.040452472162433,,-0.027539400094903,0.0354483059158462,-0.0194775851125438,0.0136589112053225,0.0252136749722393
2011-08-31,0.0277718502109577,0.0089616087355425,,-0.0674360395711012,-0.0812577494339681,-0.0553117343612992,-0.0335673201805924,0.0006515245290252
2011-09-30,0.0174657448382781,-0.0016499024048306,,-0.0591611806471141,-0.0158077212028771,-0.0719239933437556,-0.0301615870730341,0.0025519620549318
2011-10-31,-0.0081532522792011,0.0186938373024109,,0.0869506908833745,-0.0024608869996653,0.1098661312887108,0.0532334758886336,0.0178781320749368
2011-11-30,0.0074618281249325,0.0080452788936613,,-0.0120817458607176,-0.0441036925942248,-0.0027420473284727,-0.0180118800095541,-0.0196001572305189
2011-12-31,0.0096621549244799,0.0006169552590111,,0.0058985037744715,0.0083665911131056,0.0094678750361036,0.0236934131354495,0.0213766470210255
2012-01-31,0.0042300459867728,0.0234817971515612,,0.0437532616780546,0.0452107914455133,0.0470936526219229,0.0256145585422761,0.0221395551398816
2012-02-29,-0.0071261345758895,-0.0037566314750515,,0.0476462499891333,0.050496389655755,0.0440593250028561,0.0205579081293557,0.0084175652635634
2012-03-31,-0.010032753061043,-0.0113484818623499,,0.0179623818429543,0.0141100765196465,0.0320226783011664,-0.0023667934414517,-0.0096574548389098
2012-04-30,0.0145476694008383,0.0211719611183485,,-0.0148830192633411,-0.0319324402864398,-0.0060280883915912,0.0104184540551025,0.0139567631037365
2012-05-31,0.0171390760341685,0.0184622803884797,,-0.0654093793229823,-0.0892444164244762,-0.0614387148898527,-0.0097166589755422,0.0075492838898797
2012-06-30,-0.0034776314553696,-0.0058707034348433,,0.0435400091086685,0.0514860525207949,0.0395419999244254,0.0193444004130583,0.0035469652998355
2012-07-31,0.0100680923246608,0.020209457249225,,0.0135296222717264,-0.0238775545868531,0.0135566953405892,0.0199428011351998,0.0287734720959162
2012-08-31,-0.0012860315825489,-0.0036040034228193,,0.0206052928254067,-0.0072332561110593,0.0234717390411373,0.0112555354357531,0.002222823897217
2012-09-30,-0.0030596897599576,0.0052069428629026,,0.0220219743015608,0.023999190148158,0.0254992726541446,0.0127932374549683,0.0070190919068289
2012-10-31,-0.0016939406824442,0.0095472581316668,,-0.0043622916970413,-0.0187320323933822,-0.0180464857168865,0.0094597244006273,0.0128817434797233
2012-11-30,0.0052021613984641,0.0048793173452166,,0.0150253856483582,0.0237500671870046,0.0065134374201796,0.0075294623596245,-0.0015916635054817
2012-12-31,-0.0043534173240625,-0.0072051320495641,,0.0194176162877201,0.053070116548697,0.0095058671103435,0.0137174919536669,-0.0006378661675034
2013-01-31,-0.0080725610206679,-0.0075984815818133,,0.0537735800668535,0.0367182426513037,0.0529168073266616,0.0104961119223063,-0.008895938291223
2013-02-28,0.005285229665261,0.0001857310431475,,0.01521964441676,0.026686654466216,0.012850111999332,0.0044592900756432,0.0076992292197226
2013-03-31,0.0009791904892769,0.0025455337776269,,0.0270480959278485,0.0494545873102505,0.0376151377969705,0.0088221124894616,0.0001936901577354
2013-04-30,0.0088917244142415,0.0095590325438397,,0.0284960423619353,0.0877318587389694,0.0197774318800756,0.017984048815268,0.0182577505992752
2013-05-31,-0.0170747001728214,-0.0467403051515244,,0.0149613378578059,-0.0566048694555613,0.0210720732583335,-0.0070170180605144,-0.0234369232692545
2013-06-30,-0.0110065147960642,-0.0376789716911616,,-0.0239748003757708,0.0175502492193135,-0.0133326626032115,-0.0264029867394542,-0.0276036409077271
2013-07-31,-0.0010889839008814,0.0067982818708469,,0.0476872635396586,0.0060322863241054,0.0526144275897487,0.0177917955560946,0.0083352764542181
2013-08-31,-0.0048608267560488,-0.0148902480402989,,-0.0202909117199614,-0.0214958200110672,-0.0275872123608143,-0.0069658263973036,-0.0070248915707427
2013-09-30,0.0069944894859711,0.0147109042549274,,0.0379831368278955,0.0840445427520905,0.0331223140180913,0.0099819298397689,0.0069470494813627
2013-10-31,0.0048262579363699,0.0057973116807526,,0.0396430258816543,7.038458642131347e-06,0.0443977222360928,0.0250250878073256,0.0147866384020208
2013-11-30,-0.003272683252129,-0.0122406183443057,,0.0218886971304359,0.0149134394642565,0.0285218591288787,0.0036584148371909,-0.001983797860742
2013-12-31,-0.0090714947923122,-0.0152282040443552,,0.0211125422467204,0.0080941323053373,0.0268564410484886,0.0045852278014329,-0.0016331918805378
2014-01-31,0.0135688168257859,0.0217243357931118,,-0.0322030817750072,-0.0385744491633494,-0.0339490570694982,0.007078017899464,0.0181242625451181
2014-02-28,0.0027192138646336,0.004836722521887,,0.0428909537867793,-0.00531413352243,0.0470200802648829,0.02059955978154,0.010398835483991
2014-03-31,-0.0028543703136557,-0.0044556464424149,,0.0023785046749885,-0.0115258665345466,0.0068677532686896,0.0019639954877825,0.0006641495604766
2014-04-30,0.0055166856631818,0.0146104867514832,,0.0077683626547345,-0.0258015791385104,0.0060091266942112,0.00689152516089,0.0119787609388534
2014-05-31,0.0094210658639933,0.0224935571846773,,0.0232740268189941,0.0405978813580975,0.0238654939452937,0.0099646693177513,0.0136708578142021
2014-06-30,-0.0014241348806832,0.003011934475743,,0.0141251589721853,0.052433914957176,0.0214247094766851,0.0078534350772533,0.0007784642288962
2014-07-31,-0.0016292325849147,0.0010514994235398,0.0420764461274688,-0.0076224218202,0.0057976065094001,-0.0140679102671863,-0.0128276901382024,-0.0005581686828266
2014-08-31,0.010547123663532,0.0055002118545962,0.0039418153313873,0.0267188469381811,-0.0216717871735031,0.0401362202398141,0.0164951045006712,0.014423694055802
2014-09-30,-0.0054708572003313,-0.026889760603258,-0.0440429629458754,-0.0096023236566522,-0.0060021227578705,-0.0156222271283973,-0.0193697809703889,-0.0144246973516776
2014-10-31,0.0097379124290884,0.009747394669498,0.0276599722526233,0.0116101210766928,-0.0130205777427316,0.0241328624047615,0.0148534947228577,0.0102373928402367
2014-11-30,0.0080684052168208,0.0030259505121245,0.003727461419644,0.0286934966390848,0.0031074929527565,0.0265194354929747,-0.0067877553741445,0.0067365420961868
2014-12-31,0.0014235380302012,-0.0101891073306273,-0.0066331835653251,-0.0072014756269758,-0.014170118726308,-0.0030508396550392,-0.0116668598939487,0.0006084643568812
2015-01-31,0.0258651215312009,0.033071966737785,0.0267823279370665,-0.0057431360068103,0.0233625720327647,-0.0282293906937974,0.0089923504824938,0.0303375249599998
2015-02-28,-0.0154434395515507,-0.0130181714983473,0.0307837500997125,0.0594259203784526,0.0607321559440336,0.0585021041805847,0.0226185923421699,-0.0101329127508021
2015-03-31,0.0063069649187963,-0.0048617012055389,0.0066509916115702,-0.0036268265140975,0.016508273695068,-0.0144353854995969,-0.0048826021397286,0.0031904242974197
2015-04-30,-0.0052599648080326,0.0069454865880922,0.0414594699404677,0.010860407199297,0.0354647042032638,0.0091440972052549,0.0110908675469611,-0.0070022346739548
2015-05-31,-0.0018025851117161,-0.0091827610189311,-0.0125035145408187,0.013520213503853,0.0131266685380831,0.0133261857226156,0.0035384546765584,-0.006527564217656
2015-06-30,-0.0088262970110566,-0.010921025920081,-0.0367387647633455,-0.0293696236319524,-0.0170024261454037,-0.0189400517400478,-0.0143172491444317,-0.0183789565623878
2015-07-31,0.0083377120289148,0.0030776702298681,-0.0289175444738907,0.0252613138930529,0.0047188647615146,0.0199843544947781,-0.0031954260016893,0.0067492074120185
2015-08-31,0.0004366967649282,-0.0084703144950588,-0.0821658402060661,-0.0661990885224532,-0.05808162741034,-0.0606639553384759,-0.0155850422195416,-0.00591835680327
2015-09-30,0.0087779209086301,-0.0068172445956933,-0.0173710652439935,-0.0349548856722021,-0.0669224961845249,-0.0264829740115851,-0.0248842025291637,0.0074533952636681
2015-10-31,-0.0036627346395432,0.0031171139099504,0.0600858731992193,0.0791148691126019,0.1009326112823617,0.0825138626729058,0.030027426180221,0.0041808595039688
2015-11-30,-0.0040910129968799,-0.0008671891266503,-0.0231954486524156,0.0069109987444713,-0.0099301111837739,0.0034880935959736,-0.018467854343377,-0.00218801460016
2015-12-31,-0.0016377495005406,-0.0085190062782556,0.00461324315737,-0.0210038909483786,0.0034451892618287,-0.0168018430033351,-0.0221806520577232,-0.0077965954715856
2016-01-31,0.0212970177668756,0.0153783538014505,-0.0660342948347774,-0.053292888896746,-0.0822481384987078,-0.0531515997492984,-0.0123937789585411,0.0035464544485255
